Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00494,694.9688437609125,19.10730781918222,1.5218160017344071,1159,69.50964524498195,11.08922015362265,1,75.8230080586658,88.75888722639185,95.51534397424686,98.1084325206873,0.13581303343488993,4.409757118559678
C00495,1124.1623339085384,27.252659715407255,0.17174655286037188,1549,57.88836662388629,22.796786797522486,9,62.15314642226622,37.11642437908374,98.05396278272751,98.83373904136269,0.18090864972750687,5.676010985197706
C00496,947.0038078632385,30.036557328954736,1.2066025933739888,2149,55.03067069465242,17.30988362275117,2,41.545798228752176,42.68754922830688,97.01512036078827,97.66020879142575,0.11515581792183405,5.634768614866765
C00497,663.2956922212379,30.369021459818388,0.6605185348340958,2208,56.76311427651627,12.573806714879897,1,49.950963038590885,72.82802261622393,98.88587723979447,97.35435845179893,1.1038343871564775,4.9301429743153715
C00498,815.7390379449505,25.250197383558856,0.6601199157520828,2022,48.646440367283084,16.643819293335582,15,29.748409170258615,63.96435315229876,97.3625078966901,100.0,0.09417059637657732,5.008535317627131
C00499,692.3887143907436,24.144375154868776,1.1951859480258558,1116,58.12923270876922,20.745660279828087,12,53.0534981729545,79.70673264857712,96.29509253672451,95.79146890773383,0.8096155362597213,4.922628617192566
C00500,601.0960484264195,21.555161695207097,0.9700256472844453,2308,75.09153332216349,18.14420435801656,7,75.0178111459841,59.767925389098906,100.0,99.10092571754636,0.5936303223710268,2.486175243718922
C00501,1016.7119585556954,22.670166456999826,1.0853064986097656,2085,96.94485889727028,18.954968738853047,6,67.33522152479742,46.98036866207502,96.81219286257391,97.13809721272492,0.6589405706197473,4.618330218898202
C00502,1193.6949952846235,14.6928857020288,1.2840923302664307,907,81.95473274070429,18.21274128995155,6,80.23616786654419,56.79610136692436,99.3260019394106,97.49633207338937,1.2454429180798798,3.383935823928105
C00503,598.2578367125545,13.090806699466157,0.6343458084083387,1099,79.54233227559153,11.615721117794594,14,49.54806561161812,37.009740436143986,96.19758158691064,97.52434575113905,0.5246290531138906,4.671187143745663
C00504,951.3344626043028,17.979753255534288,0.4938816327461249,348,45.64699923402391,22.742542716317654,5,79.22979630125664,43.07113990354448,98.41919895876714,96.79484858874311,0.9446406246198733,3.3570574536167843
C00505,732.8843375580711,16.97889226485043,0.257424736721101,973,71.78945057533026,9.458769198090337,11,51.520523923936544,74.58665996877015,98.85603131830338,98.85683631535436,0.7150253405524446,3.3150480587739253
C00506,762.3174309223547,15.280631704036349,0.3872947350105225,186,68.9956014505429,20.30768287305721,4,81.4885314862581,73.09181121704415,97.41698394115116,100.0,0.6391924377469208,6.104934501753902
C00507,743.3690936370035,22.178324684740293,2.2745472126543627,1093,74.36111645426769,21.077854607477224,11,54.606578546041774,65.44506427209116,92.29103415460679,98.70502049186999,1.6199876497545893,5.56944738812419
C00508,694.4816614576331,23.731831251423063,1.4223397903683934,260,64.58968795783811,16.900781481104087,4,67.73016472847698,34.183837185592964,97.03650492171222,98.15507299431815,0.12346330171385211,4.495857415055846
C00509,858.7338930300689,18.530441317751084,0.12446281689598937,1624,94.93115111522002,19.767112619027785,3,81.5520225575774,54.62394636730667,99.46092009551995,96.52033925135113,1.2156527341749779,4.684768650249024
C00510,700.4289790460132,26.86518048633157,0.13877102162821497,829,70.79163274446734,16.614322653798897,10,51.5183026855383,41.62500167009924,98.05496166605546,98.77523789873668,0.9625626261959888,4.252083974256991
C00511,898.682228640371,11.14986531519897,1.0409330308592457,1280,72.25335032405309,19.827476015455574,8,58.93100177579514,77.64799880681647,97.8916777504585,100.0,0.5081900021472863,5.069876375979523
C00512,840.9571402991553,16.838043244321693,1.0736323986889835,1852,40.563396627297244,22.964612717594523,7,78.19954165371344,51.24416799656098,93.55548613208497,97.42895806430737,1.3517274069766447,3.823945633451195
C00513,806.9893515640463,13.69906607638317,1.0744419176586821,1115,68.39986477083518,14.039367868073318,9,52.605943049258855,43.71378433827676,95.55908985864988,97.4360246309722,0.0,5.4937402628679575
C00514,686.6385408325124,6.800780297561641,0.6725221032231511,460,87.23889025045952,21.369824294761514,1,31.2239389148891,60.44694247682137,97.82271526230288,97.15836630352851,0.49129333708037126,4.2469131589858895
C00515,746.1811604977001,17.503915884943805,0.7372728699985499,476,78.33363412211553,26.461990011940557,7,93.57412698252838,50.39768314748082,97.82076655357379,97.26587864825837,0.21660711829236945,4.080153004168771
C00516,985.970420648636,17.269514949700298,0.9639397620796788,1521,37.66613590385337,19.322826312671804,10,46.54423964193154,82.2561586530556,99.4293335602658,93.88205066949142,0.864833385948584,4.521713018484843
C00517,940.1650937723886,27.080698459452787,0.8429465031466652,991,63.25487390280664,15.48447887789294,4,57.85760891687577,48.97783653698714,96.7102664897078,98.60755307878357,0.2547743595251289,3.9088531700743894
C00518,674.0400559362608,21.784870107328665,0.0,1957,95.97849201044505,29.316164195427678,7,75.8081200501203,39.01157611163053,97.81164817334763,96.73167173546808,0.8732255786965276,4.828682349496483
C00519,867.8798149772607,11.85487905402477,0.6851001847124032,791,67.74038919577713,18.443531195223787,13,44.047109732838365,27.706297263637268,97.03274848386259,95.5846053218123,0.6254254336713784,3.9626374106866002
C00520,985.249682206922,29.12455539800513,0.37429678286984325,1442,74.83623974066691,19.157649519014388,12,36.85837756200166,59.538202463798775,95.02611452699689,99.12978492459882,0.5082584229375662,4.968523602818836
C00521,549.5070493981531,25.32620217315212,0.8876057094542561,1293,94.28513930930953,19.261871047668034,1,59.567271341947,51.5710482921311,92.4884173378105,96.3769733224371,0.8554588984133242,5.7160065389114765
C00522,947.8048346283883,21.492586220811695,2.292629501301705,1650,67.68078787679642,20.239316637996403,5,22.72462483757699,38.5664309023241,97.86201938426015,97.49199641917437,0.5925513504247744,3.7806783131918262
C00523,730.7277233897476,16.64109540690101,0.9837408327371522,1305,81.86544789936855,16.305625272755073,3,49.81769061637743,77.83839691883678,97.34789441682562,100.0,0.2645460627763845,4.369424542704829
C00524,952.7077603467687,12.243364579659122,0.6432351569138011,377,76.17093815737542,18.949954303520855,5,59.410695957677305,70.00867721143862,95.76364991579966,95.88617630296324,1.8205491958539914,4.961330713035422
C00525,712.613351822347,15.766759343573682,1.260900750988626,1516,79.37723295265589,22.76091871718385,4,50.14086585714705,59.57673181594156,93.76165388696828,95.70110264810336,0.5051331267883421,4.064142645018594
C00526,525.1212218803867,24.532491718225117,1.0413439436046064,2149,75.68823485250205,16.132994893826222,2,27.217883022656554,80.464893662563,98.25947902881748,98.4039592843435,0.0,4.964320560826665
C00527,557.0423611810307,29.307517835607655,1.0100472452259206,2016,61.78555182227821,15.900030114366523,11,83.69520321167222,69.9380405009792,96.4681598516089,99.72423104601555,0.3631605241114445,5.05539886065174
C00528,858.6552903990488,27.259461169633134,1.1034252966078355,425,63.28303672865996,16.539577622656743,4,56.863686771085156,47.65716147722351,98.11374944473629,95.63848742340205,0.1930893246509079,5.583261776294304
C00529,896.7500503098668,15.066903469282355,1.8282717824147707,312,57.18135729447512,12.511135910079087,3,80.76073811971133,44.411697540138505,100.0,98.61153460525577,1.0304582464162062,3.894009953915088
C00530,687.2230074812064,11.282295400265934,0.23455578233704222,316,45.40436321694567,14.58580269074216,13,50.319347496751995,72.26972316680792,92.7171382393606,98.87149930994254,0.8286610638366344,3.5572247597695252
C00531,964.9466425799274,18.845317481467223,1.0368160384057272,2456,88.66794866014965,14.382100381799523,1,39.15978432956625,65.94550434701027,95.60079838259527,94.91125927446151,0.8594851207161376,4.192422610436256
C00532,550.9263887915872,7.389363806622891,0.33680943500923083,1994,70.15124450321815,17.99738738165986,12,59.84525656459288,62.54621651955993,96.58124877337617,99.19775200686082,0.5519910136651023,3.5322476604529003
C00533,838.105636243483,19.93900628510869,1.0777563231711242,1943,87.91240273786687,22.180728278528836,10,51.11583172609205,47.30253295696639,99.9096523482933,99.31490881976328,0.5882599011772314,5.0644982040474975
C00534,632.0170840427578,17.11438448220799,0.34065674425695286,1951,93.48059011876974,25.268570484397358,8,33.800293756155554,69.11921350508631,93.72719396158703,97.53232164011597,0.5516275585569327,3.3382486998235885
C00535,732.6695005956113,15.203780988790546,0.5913165931974579,1702,70.80126221364316,18.285943085959325,15,81.45611665817492,48.667516752990764,100.0,99.87851954344701,0.6675227263458121,6.833016418252688
C00536,858.5317608369545,8.431781596399228,0.6524550428810469,1494,50.29766302464063,20.282348757143538,5,43.79913598790807,58.47020018109483,97.27171180313258,99.70468336148727,1.034133374145934,5.795927861573751
C00537,695.1255942488885,21.081600639418298,1.2879083596723546,95,67.05717781221301,19.216969029538475,4,21.875205073679766,81.7041621958047,96.80799867653228,98.1546768885758,0.8344301650021385,4.512575769600314
C00538,780.7800020386314,14.803794962028531,1.2592272219712068,649,59.93284589855318,7.532805223966708,10,78.90698897123198,50.087486462847814,96.60388047356219,97.3228319145126,0.9000451318483467,5.367394492997976
C00539,1031.1327056585992,10.980498985738272,0.1771413117768078,769,40.29774311417519,12.26054544069863,12,45.92263571537278,36.40516114390709,96.12747393563994,96.54075816112557,0.899823563299681,2.8631981356892084
C00540,746.1594634858333,1.0,0.8274670554999244,1962,62.47406642606683,21.8063214558237,5,44.05916993291876,44.21179212194834,99.09623351853831,97.94365473595072,1.053776974952695,7.023373331399558
C00541,1000.4245801717256,17.83491056969618,0.44521007262541373,1342,68.92694181903231,22.292425859597895,4,23.22302343346047,74.91448240031434,94.86295849183512,98.85463837955626,0.8152600166161018,3.9097853877995106
C00542,646.6527661616287,28.633509580018465,0.17074754466233277,650,60.35013406353018,22.17804012559985,3,86.33694675874584,63.82096706070314,97.69082836328771,97.51373470843903,0.8435392290715675,4.3795025861006405
C00543,945.3647520247509,27.96755528728722,0.6914914747878148,430,58.42682369572769,17.110940077683054,5,31.789349430225624,58.066839319668695,96.23163666858605,94.70374849210695,1.1755224964772626,2.644066712811563
C00544,1109.482351718422,15.257422460482369,0.6457586057720902,167,50.83696266800568,8.025827696995126,4,56.0520906527017,52.36359292032646,95.4757331029718,99.90307084186486,0.4339816327987551,4.986287304740895
C00545,405.1039899770879,14.386727637829317,2.0133582431727612,2213,72.93883222531416,12.857375071604139,15,71.42716580572792,67.28039861329785,100.0,98.28533483276735,0.35770296801939705,3.3936558429228914
C00546,706.5588540153142,20.81264553645014,1.016479912680348,309,98.03903924824361,13.62246077176419,1,62.590904794055746,47.26342723514665,97.83810146950692,97.43056325498475,0.22563136032525755,4.601655761566029
C00547,953.8729828924972,12.009687364870251,0.1111912496228814,1148,89.17935832076722,21.14384289545356,12,53.92622238414055,64.58498352963893,98.2265310893223,99.28573758263494,0.7731658254481023,3.955725567075462
C00548,813.4518305122613,19.810751398916796,0.517612997914529,1553,79.80440331980448,16.21314451791702,3,24.370014550826507,49.031181467805645,99.27555356133732,100.0,0.0,3.4222560650696563
C00549,916.8062572068357,22.596481670308144,1.3106916477146993,2402,80.13113678396562,26.45200254065209,10,40.42495295618889,46.53510922087419,94.15730010936291,93.79713264576816,0.8848616384238709,3.6956384982373827
C00550,741.2826663911522,25.361599343305848,1.8442213864349626,2104,68.01035283611313,25.33819168930379,15,58.3804060847654,50.437688477624825,100.0,98.6513954748831,0.6563227621997789,4.725788034085522
C00551,865.586161745122,17.399075541120283,0.007008343881020895,415,42.932302310694396,26.368492231104316,10,40.830866740234065,54.36888830274057,91.98208564300985,95.86002618378448,1.1538558799284226,3.2185090271311756
C00552,821.9780976294257,16.777957498938203,0.0,1707,64.45852465808952,13.41743503178389,8,58.66047027997782,59.26755246099445,95.46246717992295,98.7486657601984,0.4312330758140037,3.751188328976423
C00553,1060.2007710987652,12.732104479460634,1.7354825876858913,1511,55.46083469001775,20.454456060707855,7,67.27138135867256,63.53183692666671,96.0819366536422,98.19189080356188,0.6186726858329973,5.163273381264478
C00554,895.7957517942184,13.03871787576084,0.994807088685452,2074,72.32045124017985,15.612379555310651,2,72.32505194440184,4.67452062857334,98.16344672994101,98.95358978966082,1.1488813333173475,7.102479874874313
C00555,910.7684791735364,16.64112664859084,0.3658536340618168,840,88.49822055908132,19.63935909116645,1,32.9287715593717,47.88524163379853,97.43743653228297,97.25112857825802,1.253254258711261,4.977588819553005
C00556,775.8621460979559,20.204193040897067,1.0673145430612176,796,99.60114385372691,13.9719312862802,3,94.53962898962118,54.126450339659414,96.66637051860322,95.19013983227127,0.42793905369927193,3.5827383578227128
C00557,762.2308796669512,23.4815077573995,0.0,2464,70.96931546770799,24.130781837757276,5,68.81462820197436,82.57593057912496,96.97600531074455,97.32444771311499,0.772712493034864,4.132885829927689
C00558,772.1395261924682,13.180926295917931,0.8016877532985806,362,44.99265494233967,14.06534224898057,10,54.96914523395685,43.79996087426802,95.04395395295487,98.61027145270967,0.8177675910736192,4.531589006152578
C00559,921.0013856280934,26.95613141375713,0.9639105864215427,587,70.94014075242967,8.263804876644512,15,74.61165849537953,62.441949271498686,94.00553521103166,99.52308849301284,0.8494613622484593,4.150575049364293
C00560,774.2227934523527,16.37325839374459,1.2621350697689149,970,71.34784244370073,28.16890407871581,11,97.57733989599953,82.42545464603756,98.45302324467212,96.24225304929121,0.594969736273751,5.403058166736933
C00561,902.1594742413544,17.871796233909382,0.2930520238537312,1127,80.18265805789298,20.21248339783965,12,29.10303818097635,40.30547205079091,98.38741222507237,99.54059064030953,1.212553359249454,4.717473483014224
C00562,1223.572143756179,13.51672992511306,0.8428435807016795,1540,69.71206674398753,12.65436617790936,1,50.94527243515564,65.90962838796604,100.0,97.02819156553022,0.0,5.40785238490987
C00563,1006.8024466177046,3.4545584383623513,0.3372876869702064,2431,70.9977741094102,17.188644424654314,3,12.188230122280089,47.965922490982194,95.41996580636959,98.5436748223918,0.5315479060795664,4.185556209702371
C00564,791.3157642097885,23.3042723781663,0.9276918778371586,847,60.51908863169412,15.115714526415578,3,58.46772758766444,52.43049386566148,98.38563042060184,97.23515907070156,0.8791722931091788,5.825500219721256
C00565,1066.21850598951,22.4210633825546,0.352326838818488,397,65.32147025336681,18.0287072340222,5,61.57709635465253,47.95333749070028,96.43258654327053,98.27325594156815,0.8828899247797374,4.333514415718454
C00566,776.5464328561208,16.31203465729072,0.5959495804198898,322,77.69848640222774,22.013904179574105,3,54.29508192203033,49.022140373761715,99.38094997038696,99.33781645185542,1.2411036122459052,3.5288101308620083
C00567,483.1375836679863,18.401944303349232,0.3020923026048855,769,39.87274425784749,21.228895464518153,13,43.21839572203042,100.0,99.04392555335629,96.1594788840672,1.1792901572805148,6.677320381042222
C00568,668.5444640348672,21.095635306224597,1.1255681209118285,1823,65.24067151504262,19.26864510254257,9,18.108738708610147,72.66683808107499,97.42241879844892,96.98014115487975,0.5857833498771104,2.6750222530388834
C00569,513.257454215346,8.624724858680743,1.2292255583283327,734,80.31849951993865,18.026265566547544,1,61.723606301411834,76.52606792679313,96.32093968666803,98.27744388101313,1.2199484974122417,3.761261274695072
C00570,786.7275728725645,14.825683935922232,0.6826897150212932,2176,94.61093411508301,23.393353787640052,4,81.19782071047585,67.37990230254744,98.92186435721652,100.0,0.414383302489018,3.8729721481696053
C00571,853.3153082541193,22.76558807773096,0.8191189974800143,671,64.02495333804644,8.372708908315532,13,44.36166779679822,35.90614817397063,98.29380904651313,96.70521543174976,1.072354953116735,7.008306273056563
C00572,1151.7587162095508,10.474263460984503,0.07570429268322798,2089,87.78054671235681,14.255336533697811,13,62.92107872241661,65.9243695548496,95.63111919582764,100.0,1.4242089913683973,6.306858884146512
C00573,908.8469272775493,19.761347592999776,0.6501616759966065,996,95.35035768126914,13.106685833719162,10,26.77340235843909,76.0939442176102,94.34440265304114,100.0,1.1859776427419877,5.993928143642197
C00574,810.5619048144044,9.860509172259569,0.7748976914791277,2455,64.21926398405984,23.031288865014456,10,63.22983514646525,47.19900788941333,96.42293419863641,97.8540332739476,0.7423081534096493,4.169341337623668
C00575,999.2930046130281,20.798579894601158,2.1103965455149876,556,61.62687200752271,14.304536921607644,4,47.919118640596174,74.4799000074169,100.0,97.55277121070014,0.5672884912911511,6.926178003841775
C00576,451.99564437858066,17.786151106215097,0.24401648711291823,1632,67.2688829486211,11.57022303854776,1,41.27647688914754,70.56504314781118,99.29297431746608,96.96190220200296,0.08856348149628546,4.868352003840971
C00577,892.4106204595419,8.309209104566943,1.5320886193762187,293,68.77072322405357,20.746637730584663,14,41.313454458109646,87.78060067220505,94.77534506065884,97.897696204501,0.8242158551656815,5.477263370303122
C00578,988.755734899654,24.98843612674303,1.298429386732904,555,86.36234001783279,13.456262095451374,2,47.91499152340582,53.73325481229572,94.66448516820016,95.88992085116067,0.25391310881163226,4.679695381106207
C00579,583.8544757596285,13.592450539211704,0.9403182022450682,471,58.394122307356064,16.246367587458213,11,61.883799682465636,43.535835265864094,99.54936769935897,97.88564147401911,0.3827461345544252,4.450533428676748
C00580,1055.8757277772472,13.138485377913714,1.6793102420975667,2314,93.07098154158204,29.905719504408488,1,31.38106237848068,54.575578359411814,94.72872819048435,100.0,0.22370167970533128,4.248221326073621
C00581,910.9293533489945,19.20341518338566,0.9860527363034315,1922,57.98863670910673,21.93569277001737,6,47.85192403177865,81.53356489745435,98.01859064728401,97.08337240628492,0.515843066937338,4.290360006580838
C00582,775.2481754978558,24.891824096572293,0.9945795978339644,1242,51.03362620573655,16.944796962926628,3,54.253507996015344,32.573911787370555,95.76785756932735,97.63891354401642,0.688812234205207,5.108491648678079
C00583,963.9007358991313,11.905069086129618,0.7734396734912273,379,77.85665817338018,17.394359370279084,7,35.21729395842654,28.974364268534515,100.0,95.44828928859914,0.809445832466282,4.867199798775388
C00584,1258.7247144047913,18.370079099087828,1.411784441209314,699,88.45840643303809,22.53743793110736,5,87.33997363015031,61.3409291839742,95.45915040172424,98.56109313219656,0.4597973458344146,4.4685286297963165
C00585,882.7359259105291,20.572899001983437,1.348234616905442,1514,72.6798322151937,21.314352150523153,9,39.637081358895855,53.36116060838766,99.28672306041166,98.39672252742706,1.1277134825580732,6.009523992698854
C00586,894.6797055340605,22.158633643578867,0.48716135625189383,440,76.5262659694941,18.377997447254685,7,42.95013555459717,60.11591839763527,97.36971730812073,98.09555353964866,0.6167178968040136,1.5332469312592694
C00587,767.315038082756,19.05864933166335,0.14037640270061635,1569,99.31445857037967,18.51779971119712,4,37.39045690319504,74.17967656853799,97.50438970846858,97.67475942466679,0.3849110266937923,5.009887247921195
C00588,697.0280134963375,15.797832965500067,0.6985096813021715,430,88.6697917230295,10.60075759781014,5,87.37264156848612,51.711459808217214,93.05938283729719,97.56086312184132,0.7905169068973745,5.217738706658979
C00589,999.4604469779642,13.034458676107683,0.39998071780117683,791,70.46388126673749,9.549947249655316,5,64.95229411479067,31.90491253604069,92.59417329358857,98.75285035055101,1.4854211334175265,5.646962868255169
C00590,695.9049113364039,18.51686329827825,0.7682377126923225,2060,63.53279675227093,17.115888621132477,11,38.14134388761444,90.66722335799916,96.55886811946537,97.95677509761707,0.8340642266140471,4.435128558946639
C00591,862.8819226994906,11.567165928086359,1.4187190673420695,869,86.42588299722078,14.833574073269277,15,74.91216805947944,45.04157568841836,97.49381212683322,98.472457807333,0.5548577490505571,4.707920067383958
C00592,764.021659582279,1.0,0.5713491724566051,722,82.4392587013883,20.930395171701818,5,58.61257649719981,44.114443169818536,94.74960434452456,98.32247422618182,0.08901545755251827,5.485948383314721
C00593,936.2163686343505,20.619358824946005,0.7785883093442126,1821,76.27865023990124,18.98589871902813,10,59.63056158000703,76.55580020583895,94.82261317904731,99.68514093064364,0.6122350716111717,5.99116640428018
C00594,910.0591789516507,23.42360904651717,0.8290113674041977,1261,65.09479471009767,14.136128032528102,9,48.79941024245585,54.23266318437723,98.12294525965227,99.01549114606259,0.7939712500352462,4.199464014821232
C00595,1036.757189966422,3.8224053867489687,1.2242154411026425,979,68.8541554559975,18.815992297481788,10,41.51051223477448,59.04915221947784,98.12570896091427,98.28929276472529,0.5449676434977719,4.7669757831275605
C00596,758.1970482061455,11.941615771740375,0.0,1589,67.78720653072916,15.908836072225386,3,61.07978978298282,67.24185186090477,96.72451787922415,100.0,0.033846144703600034,6.178573964348757
C00597,801.4225116471932,21.714925566031187,0.4966498526173517,962,65.34446824628057,28.333006890070145,6,45.188429860079374,76.25374654664994,98.56040344237215,98.63040279358484,0.3597738441986264,2.375972924121149
C00598,673.8225311591847,30.344972818270193,0.9056418461397364,693,60.98277795106026,19.931211494814786,8,87.70160133235188,54.998089602273424,94.6515954085597,99.95744403318562,1.281815384355103,3.809987400185415
C00599,770.0272131863,18.12476224605245,1.4000394782134307,476,73.97797953922452,10.196965064835357,11,32.152760105624125,82.79928008871448,96.28813016582606,98.91041391257995,1.2736004014921845,5.965835978602963
C00600,917.9140887480734,13.631982352625194,0.5540487762468975,551,60.30527056345984,27.10257550109791,9,82.65082191138902,27.963002268977917,100.0,95.23712138160269,0.3453443323181607,5.592537833608303
C00601,986.2579509961633,16.90262135337096,0.0,779,72.66068756371702,14.83425498021375,13,52.99626072163959,71.39680855429616,97.13664425987963,99.957252144979,0.9691027148797687,5.022445210926694
C00602,684.0102416480274,26.249258514889107,1.1098557229830681,1333,38.5019015167143,13.126315046099155,15,60.383543212379905,47.40708662973514,97.252625029174,98.20276436201401,0.22857088609193044,4.05140312689088
C00603,1006.5290656190189,14.124214925252788,0.4823188055871854,2168,61.00188747098777,28.718433262717603,7,69.99683979932982,80.58406974911986,100.0,97.92206784364883,1.2617265127979809,3.618181501014581
C00604,1094.0148145848912,13.204847960098478,0.2051666704548194,506,86.47493801041071,19.72918328897782,12,43.655512689920144,62.130667182458176,94.20131566830246,98.42202252123437,0.7980943391576945,3.908784380757626
C00605,924.4182825802661,15.103538866907805,0.487827305143388,2286,56.49356161803266,21.503830036027427,3,70.55647092457545,49.90642001985898,98.59286073328423,97.4825252570644,1.0798565994466136,6.0480082208186925
C00606,1187.823246260452,12.280028350447726,0.7077373211720752,340,78.88152941564715,21.665300579360753,1,6.264210603138807,69.94261639532449,100.0,98.34054329058341,0.0139626611269843,3.8715573108446537
C00607,710.7179441613569,18.736021895968772,0.4976276677308937,969,57.74074374950384,16.970051418810982,4,42.04018840200509,73.39782520810877,96.35028414700291,97.11218590048536,0.9710548407699553,4.601422964239658
C00608,625.962153403945,27.748070750817362,0.0,2389,81.6367848518983,15.1379736490684,13,38.36686946786082,69.62841184287957,98.71926157370969,99.91140838810155,0.6969303745261985,3.746292355138254
C00609,529.8303551972299,19.938475638696175,1.248533098443566,2019,65.54336579202189,15.953712725311298,6,32.43689177730829,44.554556405504094,95.03596100557819,97.82961782956842,1.040771628316337,5.342774030099027
C00610,1119.287976068053,16.485878987242273,1.437437520639361,805,64.95030093452071,26.044331396220166,3,51.13081291457888,52.739743145668726,95.62653520886529,97.42612423591635,1.0659471192391399,3.961273719653559
C00611,967.7858181437304,16.249132386506737,1.125760995669753,1708,70.81527217820525,19.018937766034043,14,61.94349942727051,59.93890744317847,97.76993283209526,96.61261127642109,0.7263138757898997,4.402406109845586
C00612,839.994759236118,8.620855147820057,0.23115716478759174,1884,49.848595493174564,24.564575198580684,1,67.64787997298751,59.381105210249096,98.59713334622118,98.40316368372297,0.45966814436163406,2.8166178669571744
C00613,900.3943527375676,23.298658662882954,0.699254233026241,1356,84.58136228134691,17.617774363857507,6,59.33578162960734,71.24618213157521,99.24187302481249,98.28066065018764,1.0118784728717978,2.8866317637950605
C00614,647.4119714862923,17.53297681792319,0.796739342385271,1617,89.55150162273605,14.223082113281277,14,43.01751763191616,29.776481512400878,100.0,98.58263692051626,0.6759382002379489,4.507673193321506
C00615,1290.2353563310287,16.917120518456247,1.099397194780955,1919,64.59952754507563,10.788917630659729,1,61.642295880853005,65.01490581830255,96.86510688288963,96.45912216874231,0.3508860185889429,3.174842844802238
C00616,873.2598127555409,37.158645407069166,1.1341702443590405,426,77.8630625635232,21.240015925770198,9,57.23714250731531,55.6502796834504,99.38722351034518,95.59822820178265,0.3319391074169256,6.605086639334502
C00617,869.6910630288808,19.79251745019412,0.43291310061075217,1229,81.68366020318086,26.47049039205987,11,71.84901102284829,47.42249075424071,96.3153903131017,98.93838695375985,0.10913423347504725,2.4384768878877505
C00618,980.6379923017646,13.489253699428893,0.8409977782067802,557,68.63113671502558,13.570134958767497,14,68.9848606527673,48.86269833345601,98.80418262317653,100.0,0.49588353617477465,3.699824701335896
C00619,936.5816617126084,15.44185442276674,1.0286402023076207,1486,53.37629270923202,20.5668628431901,12,55.54857545057132,56.78193503223055,97.41497759570436,96.46046956641516,1.1410768184297513,4.51670086726755
C00620,890.2991243702436,24.890674255180528,1.5279111610733833,608,93.91123197927767,11.121921421596246,1,38.84944588909738,5.9837234331072295,97.89135581416384,100.0,0.7711319198821737,4.134867062204216
C00621,707.7145980198438,18.679622463226586,1.1522532699123615,2357,64.11217442606802,15.221516614690543,13,43.24689719502254,49.48065643812675,97.84701574804407,98.42586658810457,0.48809291763078366,3.395854543336081
C00622,934.8643042844792,9.3703321300958,1.1945283436877596,470,60.86297846179285,19.339683926872738,6,45.1037915265154,46.8627776303056,93.79058998040438,97.98940564317375,1.0219423752720318,3.542072160504732
C00623,1188.764409365506,23.51537360745122,0.8419133139646805,1602,94.58187897000889,9.35852957164799,1,49.325205989507396,67.99174813983936,94.75175628227845,97.40367695518134,0.36700935131064444,3.5093459225007617
C00624,1092.175608307896,13.991135486766037,1.505229572601752,353,79.15088151334305,17.909883736353088,12,59.82490769661556,47.91709976234219,97.20508287963504,95.92322297086251,0.7381401097331114,4.213278305179937
C00625,1136.7735927950914,29.239786657305274,1.0048813979797488,991,73.8614511408702,13.816497632914272,7,67.87313902230505,56.77329299744265,93.62544184071766,99.4815927738869,0.6281478509097939,6.4519290895174235
C00626,757.9811782423867,24.48028839428789,0.3694560449132148,1351,55.43859004896174,21.02379612869137,3,54.079863525723205,83.13414941491953,98.66242220639951,96.8365904578436,1.0116522502353409,4.5779372965582095
C00627,671.8711323534554,15.316068626047493,1.5016849850625955,1139,82.04206087319831,17.17299678923235,6,55.290246182208506,74.91527279723135,98.74311193257628,96.8302899863936,0.06910865163219959,5.682900489387524
C00628,827.3583543820633,25.686098170410677,1.1489516362695138,2205,100.0,22.697195097337914,7,57.57951349000007,73.5340709991518,97.65434110575558,99.48788946483043,0.3599209016741376,5.006976345828142
C00629,860.030484211965,18.40713306316442,0.5784779894357589,2365,83.20761495817808,16.602008566275924,1,45.71370436361788,52.501913543837226,94.75773197448416,95.17552482999241,0.04470173636218644,5.613862397982221
C00630,1046.9544733247708,23.11664205073332,0.5602535163003783,2319,77.44132744438848,11.188102400852454,1,38.34293936242679,68.14548418934478,99.76027787773702,95.71460328399775,0.5961613112762919,1.7000356974064141
C00631,545.3563666513326,20.90839690376685,0.9482877725703809,1877,80.81639194729144,10.565199594818672,13,23.402117848407222,56.49153299319609,100.0,97.97279863473787,1.1845710014529722,4.195541978851771
C00632,1125.3190575029105,12.921860070054759,1.0315923976337924,1603,65.07827000247187,8.454952482210153,5,42.4873115546163,57.058601839845934,97.29415365489194,98.43992664350728,0.49782111613858904,5.807135423150713
C00633,821.5585782557819,14.138701006095229,0.8986461328156032,742,64.93523905610277,21.164789163049946,6,63.516618158820165,66.14528015619824,98.02107075690247,98.72710197195339,0.49572642472173967,3.928264177250666
C00634,773.1614074094643,24.17976490548697,0.9556543367214425,304,64.74331773645675,30.78865459634497,15,42.347594115287784,51.04509617368601,97.40347730959209,97.54730225990562,1.0486897696736546,6.262473164869612
C00635,667.8212124531699,15.991348007360756,1.6499786872881903,1528,61.37575066919685,20.176190685925658,15,50.71947332633309,82.39504656664805,98.0607383779976,100.0,1.12741982338212,5.983890153767762
